Order_Date,Category,Sub_Category,Region,Sales_USD,Profit_USD,Discount_Pct,Profit_Margin_Pct,Predicted_Margin,Margin_Error
2021-09-20,Technology,Accessories,Central,34.27,2.55,0.1,7.43,5.86,1.57
2024-06-03,Technology,Copiers,West,219.79,29.47,0.0,13.41,14.56,1.15
2021-01-08,Technology,Copiers,East,69.77,9.4,0.1,13.48,13.6,0.12
2024-08-08,Furniture,Tables,South,143.05,-1.73,0.0,-1.21,-0.43,0.78
2022-12-05,Furniture,Storage,Central,433.04,1.78,0.1,0.41,1.82,1.41
2024-05-28,Technology,Accessories,South,21.56,0.88,0.2,4.06,3.45,0.61
2022-07-09,Furniture,Tables,West,31.67,2.73,0.0,8.63,9.23,0.6
2024-05-26,Office Supplies,Envelopes,South,41.23,-1.04,0.3,-2.53,-2.33,0.2
2022-04-14,Office Supplies,Labels,West,164.77,14.71,0.2,8.93,10.33,1.4
2023-04-12,Technology,Accessories,South,61.92,10.0,0.0,16.15,16.08,0.07
2021-03-10,Furniture,Tables,East,121.33,-17.99,0.3,-14.83,-14.0,0.83
2022-10-15,Technology,Phones,South,54.03,9.45,0.0,17.49,19.13,1.64
2022-07-02,Office Supplies,Labels,South,665.55,6.92,0.2,1.04,0.35,0.69
2021-07-04,Technology,Accessories,East,163.11,-29.56,0.4,-18.12,-17.15,0.97
2024-05-25,Furniture,Tables,West,580.0,32.48,0.1,5.6,6.61,1.01
2023-01-13,Office Supplies,Labels,Central,152.93,35.42,0.0,23.16,22.33,0.83
2022-11-19,Technology,Copiers,West,550.46,-43.43,0.3,-7.89,-9.65,1.76
2024-09-17,Furniture,Storage,West,890.69,65.2,0.0,7.32,7.18,0.14
2023-08-24,Furniture,Bookcases,West,192.44,-18.55,0.2,-9.64,-8.97,0.67
2021-01-01,Office Supplies,Binders,West,446.72,106.5,0.0,23.84,21.59,2.25
2023-01-07,Furniture,Storage,West,96.5,-17.92,0.3,-18.57,-19.18,0.61
2023-12-17,Technology,Copiers,West,708.5,122.5,0.0,17.29,17.63,0.34
2024-12-08,Furniture,Bookcases,Central,482.02,-46.9,0.2,-9.73,-9.74,0.01
2022-10-26,Technology,Copiers,South,12.84,-0.48,0.3,-3.73,-5.07,1.34
2024-02-19,Office Supplies,Envelopes,East,102.35,20.58,0.1,20.11,20.58,0.47
2024-02-21,Technology,Accessories,South,15.45,-2.06,0.4,-13.31,-13.83,0.52
2022-12-08,Furniture,Chairs,West,210.29,-28.79,0.3,-13.69,-13.64,0.05
2022-11-03,Furniture,Tables,East,666.34,-42.38,0.1,-6.36,-5.13,1.23
2021-02-20,Office Supplies,Paper,Central,349.12,23.81,0.2,6.82,5.82,1.0
2022-01-12,Furniture,Tables,Central,785.06,-4.08,0.1,-0.52,-0.49,0.03
2022-02-18,Office Supplies,Labels,South,116.01,27.85,0.0,24.01,26.51,2.5
2022-06-05,Furniture,Chairs,Central,38.6,-10.14,0.4,-26.26,-25.88,0.38
2023-08-28,Office Supplies,Labels,East,556.7,30.95,0.2,5.56,3.59,1.97
2021-10-07,Furniture,Storage,West,171.31,-14.58,0.2,-8.51,-7.74,0.77
2024-08-17,Technology,Copiers,South,499.47,99.79,0.0,19.98,21.75,1.77
2021-04-12,Technology,Copiers,South,470.13,48.56,0.1,10.33,10.16,0.17
2021-08-25,Technology,Computers,East,880.8,211.22,0.0,23.98,23.52,0.46
2024-10-12,Furniture,Tables,Central,614.9,-64.13,0.2,-10.43,-10.06,0.37
2024-07-25,Technology,Phones,South,264.33,59.1,0.0,22.36,23.79,1.43
2024-04-16,Furniture,Chairs,West,298.55,-26.75,0.2,-8.96,-8.42,0.54
2023-10-18,Office Supplies,Envelopes,West,270.94,30.67,0.2,11.32,10.1,1.22
2024-08-14,Technology,Copiers,Central,303.6,47.21,0.0,15.55,16.48,0.93
2024-12-18,Office Supplies,Envelopes,Central,152.61,8.91,0.2,5.84,4.92,0.92
2024-01-31,Furniture,Storage,South,218.81,26.61,0.0,12.16,11.71,0.45
2024-08-28,Furniture,Chairs,Central,201.24,13.46,0.0,6.69,6.06,0.63
2021-07-11,Office Supplies,Binders,East,220.92,49.8,0.0,22.54,23.89,1.35
2024-09-25,Office Supplies,Paper,Central,148.14,28.12,0.0,18.98,19.03,0.05
2024-08-10,Furniture,Chairs,Central,183.2,-11.18,0.2,-6.1,-6.21,0.11
2022-10-03,Office Supplies,Labels,South,587.78,43.08,0.2,7.33,7.38,0.05
2022-05-17,Technology,Computers,East,98.38,0.66,0.3,0.67,2.16,1.49
2021-07-28,Office Supplies,Binders,West,444.0,93.82,0.0,21.13,21.98,0.85
2022-02-20,Furniture,Bookcases,East,335.33,0.87,0.1,0.26,-0.78,1.04
2022-10-05,Furniture,Tables,Central,206.24,-3.13,0.1,-1.52,-2.46,0.94
2021-03-06,Office Supplies,Paper,East,712.88,143.43,0.0,20.12,20.19,0.07
2022-12-09,Technology,Phones,West,98.83,16.47,0.0,16.66,15.45,1.21
2022-09-23,Office Supplies,Paper,West,50.46,11.42,0.0,22.63,22.07,0.56
2023-01-06,Technology,Phones,West,289.43,18.12,0.1,6.26,6.78,0.52
2023-03-11,Technology,Copiers,South,907.7,98.67,0.1,10.87,10.77,0.1
2022-06-16,Technology,Phones,West,62.56,-13.85,0.5,-22.14,-23.37,1.23
2021-04-16,Furniture,Chairs,South,308.61,38.45,0.0,12.46,11.35,1.11
2022-06-14,Furniture,Bookcases,Central,115.96,-15.9,0.2,-13.71,-13.45,0.26
2024-06-20,Furniture,Storage,West,1089.46,-98.81,0.2,-9.07,-9.82,0.75
2023-08-24,Technology,Computers,West,164.59,32.54,0.0,19.77,20.53,0.76
2021-12-08,Office Supplies,Pens,South,265.64,41.04,0.0,15.45,15.72,0.27
2024-04-26,Office Supplies,Envelopes,Central,75.09,-7.44,0.4,-9.91,-11.07,1.16
2024-02-09,Office Supplies,Binders,West,51.15,13.6,0.0,26.59,27.63,1.04
2024-01-16,Office Supplies,Labels,East,22.94,2.35,0.1,10.23,10.4,0.17
2023-08-14,Furniture,Chairs,West,388.39,-40.12,0.2,-10.33,-11.23,0.9
2021-10-04,Office Supplies,Labels,East,206.26,62.1,0.0,30.11,29.88,0.23
2021-04-25,Office Supplies,Paper,East,310.94,59.58,0.0,19.16,19.42,0.26
2024-12-12,Office Supplies,Envelopes,West,276.61,50.48,0.0,18.25,17.98,0.27
2021-04-27,Office Supplies,Paper,East,299.44,77.58,0.0,25.91,25.02,0.89
2021-01-27,Furniture,Tables,Central,256.29,-22.53,0.2,-8.79,-8.57,0.22
2022-06-15,Office Supplies,Binders,West,30.36,0.09,0.2,0.29,1.73,1.44
2022-10-15,Office Supplies,Envelopes,Central,1068.72,188.42,0.0,17.63,19.5,1.87
2021-05-06,Technology,Phones,Central,209.23,15.15,0.1,7.24,6.67,0.57
2023-03-21,Furniture,Storage,South,186.02,9.62,0.0,5.17,5.58,0.41
2022-11-03,Office Supplies,Binders,South,121.16,2.76,0.2,2.28,3.24,0.96
2021-01-08,Technology,Computers,Central,520.41,-13.48,0.3,-2.59,-2.53,0.06
2024-01-16,Technology,Phones,East,457.94,53.67,0.1,11.72,12.18,0.46
2022-12-27,Technology,Phones,Central,75.11,-0.09,0.3,-0.12,-0.58,0.46
2022-12-02,Technology,Accessories,Central,290.77,22.65,0.1,7.79,6.96,0.83
2024-05-03,Furniture,Chairs,West,22.29,-4.63,0.4,-20.79,-20.62,0.17
2022-08-05,Office Supplies,Binders,West,520.97,115.19,0.0,22.11,23.2,1.09
2021-04-29,Technology,Copiers,East,55.3,5.57,0.1,10.08,10.03,0.05
2024-03-24,Technology,Copiers,West,350.58,36.11,0.1,10.3,10.77,0.47
2023-01-06,Office Supplies,Labels,West,65.99,15.46,0.0,23.43,22.11,1.32
2024-10-13,Technology,Copiers,West,341.47,35.82,0.1,10.49,9.43,1.06
2024-04-13,Office Supplies,Paper,West,809.71,-10.04,0.3,-1.24,-2.14,0.9
2023-03-30,Furniture,Storage,West,473.9,39.38,0.0,8.31,6.0,2.31
2022-01-14,Furniture,Tables,West,294.55,18.44,0.1,6.26,6.97,0.71
2021-02-23,Office Supplies,Labels,Central,552.25,112.66,0.0,20.4,17.34,3.06
2023-12-29,Furniture,Chairs,West,113.77,-19.69,0.3,-17.31,-15.87,1.44
2024-10-12,Technology,Computers,West,463.6,90.82,0.0,19.59,20.45,0.86
2023-03-04,Furniture,Storage,South,590.53,14.7,0.1,2.49,1.33,1.16
2022-03-04,Furniture,Storage,East,527.01,19.29,0.0,3.66,4.92,1.26
2021-08-05,Technology,Copiers,Central,767.23,153.91,0.0,20.06,17.91,2.15
2023-07-10,Furniture,Storage,South,169.36,13.45,0.0,7.94,8.7,0.76
2023-09-13,Technology,Copiers,Central,160.43,29.33,0.0,18.28,17.24,1.04
2022-07-01,Furniture,Chairs,Central,291.22,0.96,0.1,0.33,0.47,0.14
2024-08-12,Furniture,Chairs,East,109.0,-7.72,0.2,-7.08,-8.32,1.24
2023-05-30,Furniture,Chairs,West,574.45,-42.62,0.2,-7.42,-7.18,0.24
2022-04-13,Technology,Accessories,South,706.58,120.4,0.0,17.04,15.45,1.59
2023-12-02,Technology,Phones,South,988.15,159.19,0.0,16.11,16.38,0.27
2024-01-01,Technology,Phones,East,325.47,-10.68,0.3,-3.28,-3.41,0.13
2022-04-22,Technology,Phones,South,128.17,-29.42,0.5,-22.95,-22.83,0.12
2024-01-09,Technology,Phones,Central,254.26,-24.33,0.3,-9.57,-10.17,0.6
2021-08-04,Technology,Accessories,East,77.0,12.21,0.0,15.86,16.01,0.15
2023-11-20,Furniture,Bookcases,West,511.25,-83.28,0.3,-16.29,-16.37,0.08
2022-06-06,Technology,Accessories,East,21.74,0.44,0.2,2.01,3.54,1.53
2021-09-12,Technology,Accessories,South,398.93,-6.46,0.3,-1.62,-2.09,0.47
2023-06-17,Office Supplies,Pens,East,228.71,32.36,0.1,14.15,14.87,0.72
2024-05-08,Office Supplies,Labels,East,448.42,11.75,0.2,2.62,1.53,1.09
2022-11-06,Furniture,Storage,West,55.78,-10.62,0.3,-19.04,-18.82,0.22
2021-03-13,Technology,Computers,South,136.47,19.09,0.0,13.99,15.33,1.34
2021-12-13,Office Supplies,Envelopes,East,241.25,-5.52,0.3,-2.29,-2.62,0.33
2023-07-24,Furniture,Tables,South,27.08,1.52,0.0,5.62,6.05,0.43
2021-07-23,Office Supplies,Paper,South,811.37,188.24,0.0,23.2,23.45,0.25
2021-01-02,Office Supplies,Pens,West,823.97,87.09,0.1,10.57,10.66,0.09
2023-04-27,Furniture,Tables,South,632.89,33.61,0.1,5.31,5.44,0.13
2021-03-09,Technology,Copiers,East,501.75,-124.53,0.5,-24.82,-26.91,2.09
2022-09-14,Technology,Computers,East,335.74,52.74,0.0,15.71,16.1,0.39
2021-01-22,Technology,Computers,West,342.31,-35.57,0.4,-10.39,-8.31,2.08
2022-07-06,Technology,Accessories,Central,384.82,-8.93,0.2,-2.32,-1.49,0.83
2024-09-10,Technology,Phones,Central,134.09,11.65,0.1,8.69,9.46,0.77
2023-07-13,Office Supplies,Paper,Central,308.73,25.25,0.2,8.18,8.07,0.11
2023-01-01,Technology,Copiers,South,111.4,23.64,0.0,21.22,20.91,0.31
2023-11-28,Technology,Phones,Central,248.84,58.93,0.0,23.68,22.8,0.88
2024-03-14,Office Supplies,Envelopes,East,591.01,24.94,0.2,4.22,3.41,0.81
2024-06-01,Technology,Phones,East,123.6,23.42,0.0,18.95,18.38,0.57
2021-12-02,Office Supplies,Pens,East,85.73,18.45,0.0,21.52,20.6,0.92
2024-10-23,Technology,Accessories,South,303.75,7.81,0.2,2.57,1.94,0.63
2021-05-19,Furniture,Bookcases,Central,400.12,8.52,0.1,2.13,0.21,1.92
2024-08-15,Furniture,Bookcases,South,20.93,-0.7,0.1,-3.33,-2.72,0.61
2023-09-21,Technology,Computers,East,168.87,27.17,0.0,16.09,16.49,0.4
2024-02-28,Technology,Copiers,South,545.43,72.27,0.1,13.25,12.17,1.08
2021-10-15,Office Supplies,Pens,West,174.0,21.7,0.1,12.47,12.09,0.38
2021-09-25,Furniture,Bookcases,South,14.39,-0.73,0.1,-5.07,-6.39,1.32
2023-08-13,Furniture,Tables,South,142.88,21.26,0.0,14.88,16.75,1.87
2024-07-20,Furniture,Storage,West,23.74,3.44,0.0,14.48,12.62,1.86
2023-04-14,Office Supplies,Labels,East,404.89,88.75,0.0,21.92,22.6,0.68
2023-10-28,Technology,Phones,Central,495.31,67.36,0.1,13.6,13.57,0.03
2024-01-14,Technology,Copiers,Central,171.07,22.68,0.1,13.26,12.58,0.68
2022-12-20,Office Supplies,Envelopes,West,1461.97,301.6,0.0,20.63,21.91,1.28
2022-10-15,Office Supplies,Pens,Central,179.8,18.16,0.2,10.1,10.65,0.55
2021-04-27,Technology,Accessories,West,168.78,-0.95,0.2,-0.56,0.0,0.56
2021-05-19,Office Supplies,Binders,South,311.1,61.26,0.0,19.69,19.93,0.24
2022-05-29,Technology,Accessories,West,1147.25,172.66,0.0,15.05,14.91,0.14
2021-08-28,Technology,Computers,Central,203.51,41.27,0.0,20.28,20.55,0.27
2022-05-20,Technology,Copiers,South,1050.36,-211.33,0.5,-20.12,-19.01,1.11
2023-05-07,Office Supplies,Paper,Central,364.56,30.59,0.2,8.39,7.62,0.77
2024-12-05,Office Supplies,Envelopes,South,283.62,70.14,0.0,24.73,24.55,0.18
2022-08-23,Office Supplies,Labels,East,15.73,3.35,0.0,21.28,21.95,0.67
2021-11-17,Technology,Computers,West,380.52,76.1,0.0,20.0,18.98,1.02
2023-09-30,Furniture,Chairs,Central,557.85,29.9,0.0,5.36,5.75,0.39
2022-10-27,Technology,Copiers,Central,123.43,19.0,0.0,15.39,14.71,0.68
2021-04-02,Technology,Computers,South,408.9,71.03,0.0,17.37,16.5,0.87
2022-08-06,Technology,Computers,South,346.26,71.85,0.0,20.75,21.21,0.46
2021-10-29,Furniture,Storage,Central,117.21,-15.46,0.3,-13.19,-14.15,0.96
2024-04-21,Office Supplies,Pens,South,494.87,62.01,0.1,12.53,11.12,1.41
2024-03-05,Technology,Phones,South,527.2,70.28,0.0,13.33,14.75,1.42
2024-11-21,Technology,Accessories,West,41.26,6.93,0.0,16.79,17.72,0.93
2024-03-22,Technology,Phones,South,865.01,-44.81,0.3,-5.18,-5.63,0.45
2024-11-02,Office Supplies,Pens,West,622.52,134.28,0.0,21.57,21.4,0.17
2023-03-17,Office Supplies,Labels,South,162.07,35.09,0.0,21.65,20.07,1.58
2021-12-18,Office Supplies,Envelopes,South,180.46,36.92,0.0,20.46,21.02,0.56
2023-06-09,Office Supplies,Paper,West,405.84,18.1,0.2,4.46,5.14,0.68
2023-12-15,Office Supplies,Paper,Central,812.21,-51.09,0.4,-6.29,-6.91,0.62
2024-11-26,Technology,Copiers,South,334.29,-25.74,0.4,-7.7,-9.09,1.39
2024-04-06,Office Supplies,Labels,Central,36.01,10.14,0.0,28.17,26.73,1.44
2023-07-04,Furniture,Storage,East,156.4,-43.82,0.4,-28.02,-28.34,0.32
2022-02-14,Furniture,Tables,East,119.25,-41.63,0.5,-34.91,-33.18,1.73
2021-06-07,Office Supplies,Binders,South,536.0,74.4,0.1,13.88,13.77,0.11
2024-11-18,Office Supplies,Paper,West,616.02,145.13,0.0,23.56,24.9,1.34
2022-08-14,Technology,Copiers,South,53.0,11.98,0.0,22.61,23.54,0.93
2021-06-17,Furniture,Chairs,East,164.64,22.0,0.0,13.36,13.8,0.44
2024-07-31,Office Supplies,Pens,Central,146.67,27.68,0.0,18.87,19.46,0.59
2024-11-06,Office Supplies,Envelopes,Central,383.45,99.93,0.0,26.06,25.59,0.47
2024-12-11,Furniture,Chairs,Central,394.02,-96.02,0.4,-24.37,-24.27,0.1
2022-02-25,Technology,Copiers,South,496.7,63.93,0.1,12.87,11.47,1.4
2021-12-18,Technology,Accessories,Central,22.35,3.51,0.0,15.7,15.24,0.46
2021-06-25,Technology,Phones,East,130.28,25.05,0.0,19.23,18.46,0.77
2021-04-07,Furniture,Chairs,East,124.24,-7.64,0.2,-6.15,-7.83,1.68
2022-09-28,Furniture,Bookcases,Central,811.65,99.26,0.0,12.23,11.74,0.49
2021-01-24,Technology,Accessories,West,119.33,23.38,0.0,19.59,18.93,0.66
2022-05-15,Technology,Copiers,South,43.66,0.22,0.2,0.5,-0.17,0.67
2021-10-24,Furniture,Bookcases,West,143.67,14.53,0.0,10.11,12.61,2.5
2024-08-20,Technology,Accessories,West,127.58,16.82,0.0,13.18,12.81,0.37
2023-09-05,Furniture,Storage,East,59.7,-7.9,0.2,-13.23,-14.15,0.92
2023-11-12,Technology,Phones,West,22.43,4.44,0.0,19.81,20.39,0.58
2021-05-05,Furniture,Storage,South,169.74,-20.69,0.3,-12.19,-11.7,0.49
2023-06-03,Office Supplies,Pens,East,705.33,174.08,0.0,24.68,23.01,1.67
2023-12-20,Technology,Copiers,West,367.25,72.61,0.0,19.77,22.31,2.54
2024-03-09,Office Supplies,Binders,West,291.56,71.52,0.0,24.53,25.13,0.6
2023-10-10,Technology,Copiers,West,15.44,3.01,0.0,19.5,19.51,0.01
2021-10-31,Technology,Phones,West,553.07,-32.24,0.3,-5.83,-5.7,0.13
2022-05-09,Technology,Accessories,East,99.94,0.41,0.2,0.41,-0.08,0.49
2024-10-12,Office Supplies,Pens,Central,297.49,-45.1,0.5,-15.16,-14.79,0.37
2023-03-05,Office Supplies,Pens,Central,34.58,7.06,0.0,20.41,19.36,1.05
2023-06-24,Technology,Computers,West,533.42,122.63,0.0,22.99,22.75,0.24
2022-05-05,Furniture,Chairs,West,260.62,14.46,0.0,5.55,5.02,0.53
2024-11-14,Technology,Phones,East,527.08,50.6,0.1,9.6,8.28,1.32
2021-10-16,Office Supplies,Envelopes,South,199.25,12.91,0.2,6.48,7.64,1.16
2021-01-16,Furniture,Bookcases,Central,678.11,-8.34,0.1,-1.23,-0.21,1.02
2021-06-15,Technology,Phones,South,442.68,51.13,0.1,11.55,12.82,1.27
2022-03-05,Technology,Phones,South,360.62,-13.63,0.2,-3.78,-1.42,2.36
2023-08-26,Office Supplies,Pens,South,267.05,27.05,0.1,10.13,10.19,0.06
2021-05-12,Technology,Computers,Central,212.9,-40.64,0.5,-19.09,-20.79,1.7
2022-02-07,Office Supplies,Labels,East,1057.57,4.34,0.2,0.41,1.43,1.02
2024-04-30,Office Supplies,Labels,West,124.38,-4.02,0.3,-3.23,-2.24,0.99
2024-12-02,Furniture,Bookcases,West,92.93,-2.55,0.1,-2.74,-4.87,2.13
2021-08-31,Office Supplies,Pens,Central,439.73,-48.37,0.4,-11.0,-10.29,0.71
2021-06-20,Technology,Accessories,South,264.47,44.48,0.0,16.82,16.06,0.76
2022-09-06,Technology,Phones,South,625.56,112.23,0.0,17.94,16.2,1.74
2021-10-29,Technology,Accessories,South,16.71,-0.46,0.2,-2.74,-3.33,0.59
2022-02-11,Technology,Copiers,West,100.36,6.8,0.1,6.78,5.99,0.79
2021-10-16,Office Supplies,Binders,Central,403.56,-37.65,0.4,-9.33,-8.95,0.38
2023-07-22,Technology,Copiers,South,417.49,10.9,0.2,2.61,4.21,1.6
2022-10-10,Technology,Computers,West,182.22,14.29,0.1,7.84,6.92,0.92
2021-08-16,Technology,Copiers,South,393.24,25.6,0.2,6.51,6.63,0.12
2024-01-24,Technology,Computers,West,95.48,-12.92,0.4,-13.53,-13.22,0.31
2022-11-16,Office Supplies,Labels,West,89.03,18.74,0.0,21.05,21.32,0.27
2021-02-02,Technology,Computers,Central,111.71,16.48,0.0,14.75,14.53,0.22
2022-02-25,Office Supplies,Envelopes,Central,121.03,29.43,0.0,24.32,24.5,0.18
2022-01-20,Technology,Accessories,East,190.49,-14.29,0.3,-7.5,-10.09,2.59
2023-02-24,Office Supplies,Labels,West,190.62,25.26,0.1,13.25,12.09,1.16
2023-04-23,Technology,Accessories,South,159.11,-3.71,0.2,-2.33,-4.03,1.7
2023-05-06,Furniture,Bookcases,South,53.94,-6.93,0.3,-12.85,-12.93,0.08
2024-03-17,Technology,Computers,East,598.41,78.39,0.1,13.1,12.56,0.54
2022-08-27,Office Supplies,Envelopes,West,40.17,-3.71,0.4,-9.24,-9.94,0.7
2023-08-28,Furniture,Tables,South,258.36,12.92,0.0,5.0,4.13,0.87
2022-12-14,Office Supplies,Binders,West,355.45,16.49,0.2,4.64,4.42,0.22
2022-01-28,Technology,Accessories,Central,106.23,14.3,0.0,13.46,12.66,0.8
2021-11-12,Office Supplies,Paper,West,103.6,18.82,0.0,18.17,19.16,0.99
2024-06-29,Furniture,Bookcases,Central,658.89,14.36,0.0,2.18,-0.2,2.38
2023-05-29,Technology,Phones,West,241.6,46.7,0.0,19.33,18.67,0.66
2023-08-15,Technology,Accessories,West,244.82,26.61,0.1,10.87,8.72,2.15
2023-07-10,Furniture,Chairs,Central,429.28,-69.11,0.3,-16.1,-15.05,1.05
2024-12-21,Office Supplies,Binders,South,316.7,1.49,0.3,0.47,0.31,0.16
2023-07-30,Furniture,Bookcases,East,160.5,-51.01,0.5,-31.78,-30.16,1.62
2024-06-13,Technology,Phones,South,69.54,3.78,0.1,5.43,6.14,0.71
2022-02-27,Office Supplies,Pens,East,346.46,75.29,0.0,21.73,21.28,0.45
2022-09-13,Office Supplies,Pens,Central,193.21,18.35,0.2,9.5,9.87,0.37
2023-05-10,Technology,Copiers,West,251.89,28.67,0.1,11.38,11.17,0.21
2022-06-27,Furniture,Storage,West,75.8,1.0,0.1,1.32,-0.11,1.43
2024-11-22,Technology,Copiers,South,691.89,124.13,0.0,17.94,18.56,0.62
2021-09-17,Office Supplies,Pens,West,216.73,41.83,0.1,19.3,19.8,0.5
2021-02-20,Office Supplies,Paper,East,29.72,9.18,0.0,30.88,31.68,0.8
2023-06-05,Office Supplies,Paper,Central,381.29,47.85,0.1,12.55,13.01,0.46
2023-02-04,Furniture,Tables,South,171.66,-9.17,0.2,-5.34,-6.93,1.59
2024-11-06,Furniture,Storage,West,101.88,15.61,0.0,15.32,15.76,0.44
2023-12-29,Office Supplies,Binders,South,139.17,10.92,0.2,7.85,9.03,1.18
2022-02-27,Technology,Accessories,South,219.88,45.19,0.0,20.55,21.17,0.62
2024-04-17,Furniture,Storage,West,417.28,-61.21,0.3,-14.67,-14.94,0.27
2023-08-30,Technology,Computers,Central,399.12,-50.97,0.4,-12.77,-11.67,1.1
2022-07-18,Furniture,Storage,Central,68.11,-6.06,0.2,-8.9,-10.53,1.63
2022-09-04,Office Supplies,Envelopes,East,35.01,9.48,0.0,27.08,28.63,1.55
2022-12-03,Furniture,Bookcases,East,407.36,49.25,0.0,12.09,12.7,0.61
2024-10-30,Technology,Accessories,Central,292.26,46.41,0.0,15.88,15.34,0.54
2021-06-15,Furniture,Bookcases,South,155.86,-5.13,0.2,-3.29,-3.84,0.55
2021-07-05,Furniture,Storage,Central,696.72,67.72,0.0,9.72,10.32,0.6
2023-02-21,Furniture,Chairs,West,724.54,-127.95,0.3,-17.66,-17.67,0.01
2021-07-28,Furniture,Chairs,South,1101.37,65.42,0.0,5.94,7.1,1.16
2022-05-14,Furniture,Chairs,West,181.73,-0.45,0.1,-0.25,-0.32,0.07
2021-08-19,Technology,Copiers,East,306.3,21.17,0.0,6.91,6.99,0.08
2024-01-27,Technology,Accessories,South,99.63,9.11,0.1,9.14,10.29,1.15
2023-08-14,Furniture,Storage,South,78.1,-1.01,0.1,-1.29,-0.33,0.96
2022-03-17,Technology,Accessories,South,123.08,14.66,0.1,11.91,10.59,1.32
2022-05-16,Office Supplies,Paper,South,325.2,57.27,0.0,17.61,16.94,0.67
2024-02-18,Office Supplies,Paper,Central,339.56,84.14,0.0,24.78,24.13,0.65
2023-08-18,Technology,Copiers,West,586.49,109.61,0.0,18.69,18.81,0.12
2024-09-05,Technology,Copiers,West,28.98,1.88,0.1,6.5,6.49,0.01
2023-01-09,Furniture,Tables,South,82.34,11.31,0.0,13.74,14.9,1.16
2021-10-21,Furniture,Tables,South,469.63,-64.15,0.3,-13.66,-13.14,0.52
2024-08-31,Technology,Phones,Central,314.33,3.77,0.2,1.2,1.02,0.18
2023-05-05,Furniture,Bookcases,Central,39.91,1.69,0.0,4.24,3.68,0.56
2022-08-07,Furniture,Chairs,West,746.57,-2.46,0.1,-0.33,-1.01,0.68
2021-04-20,Furniture,Tables,Central,1190.75,28.1,0.1,2.36,0.58,1.78
2023-02-15,Office Supplies,Envelopes,West,61.64,13.51,0.0,21.91,21.81,0.1
2021-11-11,Furniture,Tables,West,307.24,4.02,0.1,1.31,1.64,0.33
2023-02-09,Furniture,Bookcases,West,226.51,-22.31,0.3,-9.85,-11.48,1.63
2022-06-06,Office Supplies,Pens,West,327.52,56.76,0.1,17.33,17.63,0.3
2023-07-29,Office Supplies,Envelopes,West,87.41,21.97,0.0,25.14,26.74,1.6
2022-01-24,Technology,Copiers,South,146.93,7.24,0.2,4.93,4.34,0.59
2021-09-06,Office Supplies,Labels,Central,1314.75,156.32,0.1,11.89,10.35,1.54
2023-06-09,Furniture,Bookcases,East,134.29,14.64,0.0,10.9,11.3,0.4
2023-08-24,Office Supplies,Envelopes,Central,229.88,32.39,0.1,14.09,13.83,0.26
2023-06-07,Technology,Phones,Central,72.03,11.35,0.1,15.76,16.29,0.53
2023-07-29,Furniture,Tables,West,178.43,6.46,0.1,3.62,2.68,0.94
2023-10-14,Technology,Accessories,West,323.83,3.95,0.2,1.22,1.25,0.03
2023-09-20,Furniture,Bookcases,South,359.65,22.84,0.1,6.35,5.73,0.62
2023-04-02,Office Supplies,Envelopes,South,40.47,-4.7,0.4,-11.61,-10.37,1.24
2023-02-16,Technology,Computers,Central,96.62,2.49,0.2,2.58,3.72,1.14
2021-05-03,Technology,Copiers,West,216.82,15.98,0.1,7.37,5.96,1.41
2022-03-04,Technology,Phones,West,38.33,2.38,0.2,6.21,7.87,1.66
2022-07-12,Furniture,Bookcases,Central,625.65,3.32,0.1,0.53,-1.4,1.93
2023-03-30,Furniture,Tables,Central,50.09,2.57,0.0,5.13,4.31,0.82
2021-11-06,Technology,Copiers,East,391.42,76.01,0.0,19.42,20.12,0.7
2022-08-03,Furniture,Storage,West,1129.79,74.23,0.0,6.57,6.53,0.04
2024-05-11,Furniture,Storage,South,1447.43,-376.77,0.4,-26.03,-26.37,0.34
2024-09-08,Office Supplies,Binders,West,597.98,119.84,0.0,20.04,19.43,0.61
2022-02-08,Technology,Copiers,South,416.24,13.61,0.2,3.27,2.85,0.42
2023-08-22,Office Supplies,Pens,West,594.86,113.38,0.0,19.06,19.1,0.04
2023-12-25,Office Supplies,Paper,South,232.23,52.3,0.0,22.52,22.89,0.37
2024-12-01,Technology,Computers,Central,431.88,74.02,0.0,17.14,16.11,1.03
2023-01-20,Office Supplies,Labels,South,180.2,49.9,0.0,27.69,27.58,0.11
2023-02-03,Technology,Copiers,South,735.33,-9.78,0.3,-1.33,-1.22,0.11
2024-03-30,Office Supplies,Pens,Central,387.81,76.48,0.0,19.72,19.27,0.45
2021-03-03,Technology,Phones,West,102.61,0.15,0.2,0.15,0.87,0.72
2022-09-18,Office Supplies,Envelopes,Central,319.76,39.04,0.1,12.21,10.76,1.45
2023-11-03,Office Supplies,Labels,South,159.74,-7.46,0.4,-4.67,-6.15,1.48
2023-03-18,Technology,Phones,South,421.28,53.21,0.1,12.63,11.9,0.73
2023-05-21,Furniture,Bookcases,East,482.94,39.46,0.0,8.17,8.88,0.71
2022-08-21,Furniture,Tables,West,407.19,-13.6,0.1,-3.34,-5.08,1.74
2022-03-30,Furniture,Bookcases,West,71.5,-4.68,0.2,-6.54,-5.44,1.1
2023-07-21,Technology,Computers,Central,288.62,12.79,0.2,4.43,4.24,0.19
